Assembly Accession	Organism Name	Assembly Level	Assembly Status	Assembly Stats Total Sequence Length	Assembly Stats Number of Contigs	Assembly BioSample Accession	Assembly BioSample Isolation source	Assembly BioSample Geographic location	Assembly BioSample Host	candidate_group	keyword_hits
GCF_051908735.1	Bacillus subtilis	Complete Genome	current	4137114	2	SAMN50429499	plant leaves	China: Changsha		non_saline_candidate	
GCF_052441595.1	Bacillus subtilis	Contig	current	4028990	1	SAMN49662484	soil	Turkey: Erzurum		non_saline_candidate	
GCF_052546035.1	Bacillus subtilis	Contig	current	4150431	29	SAMN50896664	soil	Russia: The Orenburg		non_saline_candidate	
GCF_052591155.1	Bacillus subtilis	Contig	current	4047779	2	SAMN49947363	rhizosphere	Spain:Malaga	avacado	non_saline_candidate	
GCF_052806235.1	Bacillus subtilis	Contig	current	4029479	16	SAMN51437031	Rhizosphere soil of Durio zibethinus (durian)	Thailand: Khlong Phlu Subdistrict, Khao Khitchakut District, Chanthaburi Province	Durio zibethinus (durian)	non_saline_candidate	
GCF_052806295.1	Bacillus subtilis	Scaffold	current	4168299	50	SAMN48096595	soil	Spain		non_saline_candidate	
GCF_053291885.1	Bacillus subtilis	Complete Genome	current	4217970	1	SAMN50033525	Cypress rhizosphere soil	China:Beijing		non_saline_candidate	
GCF_053786015.1	Bacillus subtilis	Complete Genome	current	4091710	1	SAMN53403215	soil	China: Qingzhou		non_saline_candidate	
GCF_053819085.1	Bacillus subtilis	Contig	current	3987446	53	SAMN53424831	Plant	Viet Nam		non_saline_candidate	
GCF_053895045.1	Bacillus subtilis	Contig	current	4629911	85	SAMN53301952	roots	Bangladesh	Oryza sativa	non_saline_candidate	
GCF_054055415.1	Bacillus subtilis	Contig	current	3995395	26	SAMN53507531	soil	Viet Nam		non_saline_candidate	
GCF_054353695.1	Bacillus subtilis	Contig	current	4060483	13	SAMN52661507	soil	Ukraine		non_saline_candidate	
GCF_054408555.1	Bacillus subtilis	Complete Genome	current	4156860	3	SAMN46066456	soil	China: Shandong		non_saline_candidate	
GCF_000227485.1	Bacillus subtilis subsp. subtilis str. RO-NN-1	Complete Genome	current	4011949	1	SAMN02603351	soil			non_saline_candidate	
GCF_000385985.1	Bacillus subtilis PS216	Contig	current	4307186	146	SAMN02009237	sandy soil	Slovenia: Ljubljana		non_saline_candidate	
GCF_000582885.1	Bacillus subtilis QH-1	Contig	current	4034036	11	SAMN02951917	soil	China: Qinghai		non_saline_candidate	
GCF_000812025.2	Bacillus thermotolerans	Contig	current	3805822	124	SAMN03258395	composting demonstration plant	China: Dongguan		non_saline_candidate	
GCF_000818665.2	Bacillus thermotolerans	Contig	current	3716532	184	SAMN03253085	landfill soil from a depth of 5.5 ft	India: Chandigarh		non_saline_candidate	
GCF_000818695.2	Bacillus thermotolerans	Contig	current	3967261	172	SAMN03253084	landfill soil from a depth of 5.5 ft	India: Chandigarh		non_saline_candidate	
GCF_001017635.1	Bacillus thuringiensis	Complete Genome	current	6784135	10	SAMN03457230	roots	China	tobacco	non_saline_candidate	
GCF_001182785.1	Bacillus thuringiensis	Complete Genome	current	6403459	10	SAMN03840349	soil sample	China: Sichuan		non_saline_candidate	
GCF_001276195.1	Bacillus thuringiensis	Scaffold	current	6719392	167	SAMN03703411	soil	China: Hubei		non_saline_candidate	
GCF_001296435.1	Bacillus thuringiensis	Scaffold	current	6167994	94	SAMN03839946	soil	Brazil: Tocantins State		non_saline_candidate	
GCF_001420855.1	Bacillus thuringiensis	Complete Genome	current	6227942	7	SAMN04210076	soil	China: Hailuo Glacier virgin forest, Sichuan basin		non_saline_candidate	
GCF_001455345.1	Bacillus thuringiensis	Complete Genome	current	5352926	2	SAMN04278951	soil	China: Wuhan	invertebrates	non_saline_candidate	
GCF_001565875.1	Bacillus subtilis subsp. natto	Complete Genome	current	4193748	3	SAMN04437026	soil	missing	missing	non_saline_candidate	
GCF_001595725.1	Bacillus thuringiensis	Complete Genome	current	6390500	9	SAMN04469537	soil	China		non_saline_candidate	
GCF_001598095.1	Bacillus thuringiensis	Complete Genome	current	6490457	7	SAMN04266503	soil	USA		non_saline_candidate	
GCF_001625135.1	Bacillus subtilis subsp. subtilis	Contig	current	4119571	28	SAMN04594889	onion rhizosphere	Argentina: Bahia Blanca		non_saline_candidate	
GCF_001661555.1	Bacillus subtilis subsp. subtilis	Contig	current	4035748	20	SAMN04419588	soil	China: Jiangsu		non_saline_candidate	
GCF_001677055.1	Bacillus thuringiensis	Scaffold	current	5776387	48	SAMN04000100	red soil	China		non_saline_candidate	
GCF_001757675.1	Bacillus thuringiensis	Contig	current	5359363	30	SAMN04635980	Tomato rhizosphere	Germany:Goettingen		non_saline_candidate	
GCF_001757685.1	Bacillus thuringiensis	Contig	current	5356766	43	SAMN04803006	Tomato rhizosphere	Germany:Goettingen		non_saline_candidate	
GCF_001757695.1	Bacillus thuringiensis	Contig	current	5347504	60	SAMN04817213	Tomato rhizosphere	Germany:Goettingen		non_saline_candidate	
GCF_001757745.1	Bacillus thuringiensis	Contig	current	6008382	63	SAMN04819576	Tomato rhizosphere	Germany:Goettingen		non_saline_candidate	
GCF_001968805.1	Bacillus thuringiensis	Contig	current	5996018	80	SAMN06167427	soil sample	Argentina: Misiones		non_saline_candidate	
GCF_001969555.1	Bacillus swezeyi	Scaffold	current	4519724	78	SAMN06229978	soil	Israel: Evolution Canyon, south-facing slope		non_saline_candidate	
GCF_001969815.1	Bacillus swezeyi	Scaffold	current	4516141	98	SAMN06102001	soil	Israel: Evolution canyon, south-facing slope		non_saline_candidate	
GCF_002009095.1	Bacillus subtilis subsp. subtilis str. 168	Chromosome	current	4215398	3	SAMN06268574		missing	soil	non_saline_candidate	
GCF_002009135.1	Bacillus subtilis subsp. subtilis str. 168	Chromosome	current	4215385	2	SAMN06268590		missing	soil	non_saline_candidate	
GCF_002173755.1	Bacillus thuringiensis	Complete Genome	current	5878235	5	SAMN05846296	soil	China		non_saline_candidate	
GCF_002222555.1	Bacillus thuringiensis	Complete Genome	current	5661190	2	SAMN07317425	soil	South Korea		non_saline_candidate	
GCF_002550055.1	Bacillus thuringiensis	Scaffold	current	6164715	157	SAMN07598715	root	USA: IA	Corn	non_saline_candidate	
GCF_002550185.1	Bacillus thuringiensis	Scaffold	current	5879059	157	SAMN07598701	root	USA: IA	Corn	non_saline_candidate	
GCF_002550605.1	Bacillus thuringiensis	Scaffold	current	5585308	110	SAMN07598634	plant core	USA: NC		non_saline_candidate	
GCF_002550745.1	Bacillus thuringiensis	Scaffold	current	6278357	161	SAMN07598620	soil	USA: IA		non_saline_candidate	
GCF_002551695.1	Bacillus thuringiensis	Scaffold	current	5755358	85	SAMN07598718	plant core	USA: NC		non_saline_candidate	
GCF_002551885.1	Bacillus thuringiensis	Scaffold	current	5763454	102	SAMN07598692	plant core	USA: NC		non_saline_candidate	
GCF_002551955.1	Bacillus thuringiensis	Contig	current	5747830	110	SAMN07598683	plant core	USA: NC		non_saline_candidate	
GCF_002552035.1	Bacillus thuringiensis	Scaffold	current	5964703	169	SAMN07598677	root	USA: IA	Corn	non_saline_candidate	
GCF_002555365.1	Bacillus thuringiensis	Scaffold	current	6381065	442	SAMN07597481	Plant; Oats	USA: NC		non_saline_candidate	
GCF_002558035.1	Bacillus thuringiensis	Scaffold	current	6075424	159	SAMN07597403	plant	USA: IN	Weed	non_saline_candidate	
GCF_002558075.1	Bacillus thuringiensis	Scaffold	current	5929364	125	SAMN07597400	root	USA: IA	Soybean	non_saline_candidate	
GCF_002558235.1	Bacillus thuringiensis	Scaffold	current	6259421	171	SAMN07597402	root	USA: IA	Corn	non_saline_candidate	
GCF_002558355.1	Bacillus thuringiensis	Scaffold	current	5781692	106	SAMN07597326	soil	USA: NC		non_saline_candidate	
GCF_002558525.1	Bacillus thuringiensis	Scaffold	current	6705616	385	SAMN07597306	root	USA: IA	Corn	non_saline_candidate	
GCF_002558555.1	Bacillus thuringiensis	Scaffold	current	5925878	111	SAMN07597304	plant	USA: NC		non_saline_candidate	
GCF_002558595.1	Bacillus thuringiensis	Scaffold	current	6150353	228	SAMN07597303	plant	USA: IN	Weed	non_saline_candidate	
GCF_002558635.1	Bacillus thuringiensis	Scaffold	current	5839434	110	SAMN07597296	root	USA: IA	Corn	non_saline_candidate	
GCF_002558795.1	Bacillus thuringiensis	Scaffold	current	5664943	251	SAMN07597282	plant	USA: NC		non_saline_candidate	
GCF_002558915.1	Bacillus thuringiensis	Scaffold	current	6052136	169	SAMN07597271	root	USA: IA	Corn	non_saline_candidate	
GCF_002559875.1	Bacillus thuringiensis	Scaffold	current	6233011	175	SAMN07597598	soil	USA: IA		non_saline_candidate	
GCF_002560055.1	Bacillus thuringiensis	Scaffold	current	5995797	185	SAMN07597579	soil	USA: IA		non_saline_candidate	
GCF_002560305.1	Bacillus thuringiensis	Scaffold	current	5737245	414	SAMN07597565	plant core	USA: NC		non_saline_candidate	
GCF_002560335.1	Bacillus thuringiensis	Scaffold	current	5877435	122	SAMN07597559	plant core	USA: NC		non_saline_candidate	
GCF_002560455.1	Bacillus thuringiensis	Scaffold	current	5565061	55	SAMN07597550	plant core	USA: NC		non_saline_candidate	
GCF_002560805.1	Bacillus thuringiensis	Scaffold	current	5790720	114	SAMN07597521	soil	USA: NY		non_saline_candidate	
GCF_002560815.1	Bacillus thuringiensis	Scaffold	current	5868172	119	SAMN07597520	root	USA: IA	Corn	non_saline_candidate	
GCF_002560925.1	Bacillus thuringiensis	Scaffold	current	5822467	115	SAMN07597486	soil	USA: NY		non_saline_candidate	
GCF_002561275.1	Bacillus thuringiensis	Scaffold	current	5402158	52	SAMN07597454	plant core	USA: NC		non_saline_candidate	
GCF_002561335.1	Bacillus thuringiensis	Scaffold	current	6119265	79	SAMN07597452	soil	USA: NC		non_saline_candidate	
GCF_002561475.1	Bacillus thuringiensis	Scaffold	current	6072917	202	SAMN07597440	soil	USA: IA		non_saline_candidate	
GCF_002561585.1	Bacillus thuringiensis	Scaffold	current	5936084	147	SAMN07597423	root	USA: IL	Soybean	non_saline_candidate	
GCF_002561665.1	Bacillus thuringiensis	Scaffold	current	6465077	202	SAMN07597388	root	USA: MO	Soybean	non_saline_candidate	
GCF_002561795.1	Bacillus thuringiensis	Scaffold	current	5458035	104	SAMN07597495	plant core	USA: NC		non_saline_candidate	
GCF_002561825.1	Bacillus thuringiensis	Scaffold	current	5935112	408	SAMN07597478	plant core	USA: NC		non_saline_candidate	
GCF_002562045.1	Bacillus thuringiensis	Scaffold	current	6105078	188	SAMN07597396	root	USA: IL	Soybean	non_saline_candidate	
GCF_002562055.1	Bacillus thuringiensis	Scaffold	current	5660994	97	SAMN07597394	plant core	USA: NC		non_saline_candidate	
GCF_002562205.1	Bacillus thuringiensis	Scaffold	current	5824770	84	SAMN07597373	soil	USA: NY		non_saline_candidate	
GCF_002563145.1	Bacillus thuringiensis	Scaffold	current	6178940	275	SAMN07597505	root	USA: IA	Corn	non_saline_candidate	
GCF_002563205.1	Bacillus thuringiensis	Scaffold	current	6215531	380	SAMN07597504	soil	USA: NY		non_saline_candidate	
GCF_002563275.1	Bacillus thuringiensis	Scaffold	current	6225824	197	SAMN07597499	root	USA: MN	Soybean	non_saline_candidate	
GCF_002564405.1	Bacillus thuringiensis	Scaffold	current	5958485	143	SAMN07598575	soil	USA: IA		non_saline_candidate	
GCF_002564505.1	Bacillus thuringiensis	Scaffold	current	6462279	364	SAMN07598566	soil	USA: IA		non_saline_candidate	
GCF_002564545.1	Bacillus thuringiensis	Scaffold	current	5457801	83	SAMN07598560	plant core	USA: NC		non_saline_candidate	
GCF_002564645.1	Bacillus thuringiensis	Scaffold	current	5890098	143	SAMN07598540	plant core	USA: NC		non_saline_candidate	
GCF_002564955.1	Bacillus thuringiensis	Scaffold	current	5753778	139	SAMN07598558	soil	USA: NY		non_saline_candidate	
GCF_002565105.1	Bacillus thuringiensis	Scaffold	current	6115769	176	SAMN07598424	plant core	USA: NC		non_saline_candidate	
GCF_002565435.1	Bacillus thuringiensis	Scaffold	current	5691959	77	SAMN07598511	plant core	USA: NC		non_saline_candidate	
GCF_002565845.1	Bacillus thuringiensis	Scaffold	current	5392955	56	SAMN07598422	plant core	USA: NC		non_saline_candidate	
GCF_002566135.1	Bacillus thuringiensis	Scaffold	current	6888774	169	SAMN07598535	plant core	USA: NC		non_saline_candidate	
GCF_002566145.1	Bacillus thuringiensis	Scaffold	current	5706228	98	SAMN07598531	plant core	USA: NC		non_saline_candidate	
GCF_002566295.1	Bacillus thuringiensis	Scaffold	current	5688694	91	SAMN07598502	plant core	USA: NC		non_saline_candidate	
GCF_002566395.1	Bacillus thuringiensis	Scaffold	current	5771649	199	SAMN07598489	plant	USA: NC	Weed	non_saline_candidate	
GCF_002566485.1	Bacillus thuringiensis	Scaffold	current	5501366	57	SAMN07598458	plant core	USA: NC		non_saline_candidate	
GCF_002566545.1	Bacillus thuringiensis	Scaffold	current	5776026	919	SAMN07598447	plant	USA: NC	Weed	non_saline_candidate	
GCF_002566555.1	Bacillus thuringiensis	Scaffold	current	6304386	187	SAMN07598439	root	USA: IA	Corn	non_saline_candidate	
GCF_002567265.1	Bacillus thuringiensis	Scaffold	current	6323148	147	SAMN07598352	root	USA: MN	Soybean	non_saline_candidate	
GCF_002567295.1	Bacillus thuringiensis	Scaffold	current	5835355	99	SAMN07598349	root	USA: MO	Soybean	non_saline_candidate	
GCF_002567875.1	Bacillus thuringiensis	Scaffold	current	6212408	182	SAMN07598286	root	USA: IA	Corn	non_saline_candidate	
GCF_002567905.1	Bacillus thuringiensis	Scaffold	current	5909277	139	SAMN07598285	root	USA: IA	Corn	non_saline_candidate	
GCF_002567995.1	Bacillus thuringiensis	Scaffold	current	5859580	216	SAMN07598278	plant core	USA: NC		non_saline_candidate	
GCF_002568055.1	Bacillus thuringiensis	Scaffold	current	5538564	81	SAMN07598269	soil	USA: NC		non_saline_candidate	
GCF_002568175.1	Bacillus thuringiensis	Scaffold	current	6159910	205	SAMN07598299	root	USA: IA	Corn	non_saline_candidate	
GCF_002568285.1	Bacillus thuringiensis	Scaffold	current	6231162	145	SAMN07598267	soil	USA: NY		non_saline_candidate	
GCF_002568385.1	Bacillus thuringiensis	Scaffold	current	5774646	105	SAMN07598301	plant core	USA: NC		non_saline_candidate	
GCF_002568515.1	Bacillus thuringiensis	Scaffold	current	6191468	171	SAMN07598287	soil	USA: IA		non_saline_candidate	
GCF_002568525.1	Bacillus thuringiensis	Scaffold	current	5946724	114	SAMN07598274	root	USA: MN	Soybean	non_saline_candidate	
GCF_002568585.1	Bacillus thuringiensis	Scaffold	current	6248135	231	SAMN07598262	soil	USA: NY		non_saline_candidate	
GCF_002569275.1	Bacillus thuringiensis	Scaffold	current	5637755	88	SAMN07598407	Core; Other Plant	USA: NC		non_saline_candidate	
GCF_002569825.1	Bacillus thuringiensis	Scaffold	current	5925306	610	SAMN07598404	soil	USA: NC		non_saline_candidate	
GCF_002570505.1	Bacillus thuringiensis	Scaffold	current	5549329	88	SAMN07598221	plant core	USA: NC		non_saline_candidate	
GCF_002570635.1	Bacillus thuringiensis	Scaffold	current	5660043	75	SAMN07598195	soil	USA: NC		non_saline_candidate	
GCF_002570705.1	Bacillus thuringiensis	Scaffold	current	5716949	93	SAMN07598181	plant core	USA: NC		non_saline_candidate	
GCF_002570735.1	Bacillus thuringiensis	Scaffold	current	6222036	682	SAMN07598249	soil	USA: NC		non_saline_candidate	
GCF_002570925.1	Bacillus thuringiensis	Scaffold	current	5884736	160	SAMN07598204	plant core	USA: NC		non_saline_candidate	
GCF_002570955.1	Bacillus thuringiensis	Scaffold	current	5789031	85	SAMN07598201	soil	USA: NC		non_saline_candidate	
GCF_002571105.1	Bacillus thuringiensis	Scaffold	current	6164111	428	SAMN07598245	root	USA: IA	Soybean	non_saline_candidate	
GCF_002571305.1	Bacillus thuringiensis	Scaffold	current	6472052	403	SAMN07598187	soil	USA: NC		non_saline_candidate	
GCF_002571315.1	Bacillus thuringiensis	Scaffold	current	5707854	111	SAMN07598186	plant core	USA: NC		non_saline_candidate	
GCF_002572135.1	Bacillus thuringiensis	Scaffold	current	6369170	402	SAMN07598224	Plant; Oats	USA: NC		non_saline_candidate	
GCF_002573505.1	Bacillus thuringiensis	Scaffold	current	5739440	94	SAMN07598644	plant core	USA: NC		non_saline_candidate	
GCF_002998755.1	Bacillus subtilis subsp. subtilis	Scaffold	current	4074495	18	SAMN08637871	soil	China: Tibet		non_saline_candidate	
GCF_002998795.1	Bacillus subtilis subsp. subtilis	Scaffold	current	4072574	14	SAMN08637881	soil	China: Tibet		non_saline_candidate	
GCF_003931545.1	Bacillus subtilis subsp. subtilis	Contig	current	4009488	43	SAMN10497934	rhizosphere	France	maize	non_saline_candidate	
GCF_011800745.1	Bacillus subtilis subsp. subtilis	Scaffold	current	4090640	26	SAMN09761081	rhizosphere	Colombia: Uraba	Musa acuminata AAA Group	non_saline_candidate	
GCF_012648205.1	Bacillus subtilis subsp. subtilis	Complete Genome	current	4059834	1	SAMN14479758	cotton plant surface sterilized stem	Tajikistan:Dushanbe		non_saline_candidate	
GCF_013332455.1	Bacillus subtilis subsp. subtilis	Contig	current	4084062	22	SAMN14987718	roots	Viet Nam: Hoai Duc, Ha Noi	green eggplant	non_saline_candidate	
GCF_018454405.1	Bacillus subtilis subsp. subtilis	Complete Genome	current	4215114	1	SAMN19136531	beach soil	India:Midalam beach in Tamil Nadu		non_saline_candidate	
GCF_029916985.1	Bacillus subtilis subsp. subtilis	Complete Genome	current	4163183	2	SAMN34231589	soil	China:Wuhan		non_saline_candidate	
GCF_030908325.1	Bacillus swezeyi	Complete Genome	current	4527066	1	SAMN37015269	soil	China: Inner Mongolia		non_saline_candidate	
GCF_035809135.1	Bacillus swezeyi	Scaffold	current	4531128	31	SAMN33940597	soil	Israel		non_saline_candidate	
GCF_036216845.1	Bacillus swezeyi	Scaffold	current	4816348	37	SAMN32974835	soil	Israel: Evolution Canyon		non_saline_candidate	
GCF_036216865.1	Bacillus swezeyi	Scaffold	current	4811205	41	SAMN32974836	soil	Israel: Evolution Canyon		non_saline_candidate	
GCF_036216905.1	Bacillus swezeyi	Scaffold	current	4524322	42	SAMN32974833	soil	Israel: Evolution Canyon		non_saline_candidate	
GCF_036216925.1	Bacillus swezeyi	Scaffold	current	4525821	27	SAMN32974832	soil	Israel: Evolution Canyon		non_saline_candidate	
GCF_036216945.1	Bacillus swezeyi	Scaffold	current	4523947	23	SAMN32974831	soil	Israel: Evolution Canyon		non_saline_candidate	
GCF_036216965.1	Bacillus swezeyi	Scaffold	current	4524567	40	SAMN32974830	soil	Israel: Evolution Canyon		non_saline_candidate	
GCF_039619305.1	Bacillus subtilis subsp. subtilis	Complete Genome	current	4086124	1	SAMN41076884	Wheat root	China: Henan		non_saline_candidate	
GCF_041023695.1	Bacillus subtilis subsp. subtilis	Scaffold	current	4071622	16	SAMN42877911	tomato roots	Russia		non_saline_candidate	
GCF_047823005.1	Bacillus subtilis subsp. subtilis	Scaffold	current	4047995	17	SAMN46714633	Wastewater from the tannery treatment plant	Colombia: Quindio		non_saline_candidate	
GCF_049860545.1	Bacillus subtilis subsp. subtilis	Complete Genome	current	4295485	2	SAMN48002405	Plant rhizosphere	China: Nanjing		non_saline_candidate	
GCF_051912515.1	Bacillus subtilis subsp. subtilis	Complete Genome	current	4147866	1	SAMN50219890	soil sample	Mexico: Guanajuato, Valle de Santiago, Las Siete Luminarias Nature Reserve	Metarhizium robertsii	non_saline_candidate	
GCF_052068515.1	Bacillus swezeyi	Complete Genome	current	4359502	2	SAMN50199788	lake water and soil	China: Shandong		non_saline_candidate	
